x-axis,B,2
second,Volt,Volt
-490.00E-06,+342.73438E-03,-25.31250E-03
-489.00E-06,+352.89063E-03,-1.87500E-03
-488.00E-06,+373.98438E-03,+30.93750E-03
-487.00E-06,+382.96876E-03,+39.14063E-03
-486.00E-06,+388.82813E-03,+34.06250E-03
-485.00E-06,+400.93751E-03,+29.76563E-03
-484.00E-06,+412.65626E-03,+13.35938E-03
-483.00E-06,+423.59376E-03,-8.90625E-03
-482.00E-06,+436.09376E-03,-31.95312E-03
-481.00E-06,+449.76563E-03,-40.15625E-03
-480.00E-06,+451.71876E-03,-79.21875E-03
-479.00E-06,-40.46875E-03,-102.65625E-03
-478.00E-06,-493.20313E-03,-108.51563E-03
-477.00E-06,-481.87500E-03,-118.67188E-03
-476.00E-06,-472.50000E-03,-119.06250E-03
-475.00E-06,-464.68750E-03,-109.29688E-03
-474.00E-06,-458.04688E-03,-102.26563E-03
-473.00E-06,-439.68750E-03,-69.06250E-03
-472.00E-06,-424.84375E-03,-30.00000E-03
-471.00E-06,-420.93750E-03,+1.64063E-03
-470.00E-06,-412.73438E-03,+45.00000E-03
-469.00E-06,-399.45313E-03,+91.87500E-03
-468.00E-06,-387.34375E-03,+133.67188E-03
-467.00E-06,-376.79688E-03,+173.12500E-03
-466.00E-06,-363.51563E-03,+212.57813E-03
-465.00E-06,-356.48438E-03,+240.70313E-03
-464.00E-06,-353.35938E-03,+239.92188E-03
-463.00E-06,-334.21875E-03,+255.54688E-03
-462.00E-06,-319.37500E-03,+254.76563E-03
-461.00E-06,-310.00000E-03,+241.87500E-03
-460.00E-06,-299.45313E-03,+226.64063E-03
-459.00E-06,-290.85938E-03,+200.85938E-03
-458.00E-06,-280.31250E-03,+170.78125E-03
-457.00E-06,-258.04688E-03,+162.96875E-03
-456.00E-06,-249.84375E-03,+139.53125E-03
-455.00E-06,-245.15625E-03,+117.65625E-03
-454.00E-06,-232.26563E-03,+118.43750E-03
-453.00E-06,-220.15625E-03,+118.82813E-03
-452.00E-06,-208.04688E-03,+128.20313E-03
-451.00E-06,-197.10938E-03,+148.12500E-03
-450.00E-06,-183.43750E-03,+190.70313E-03
-449.00E-06,-182.65625E-03,+208.28125E-03
-448.00E-06,-169.37500E-03,+243.82813E-03
-447.00E-06,-150.23438E-03,+289.92188E-03
-446.00E-06,-139.29687E-03,+327.03126E-03
-445.00E-06,-128.75000E-03,+362.57813E-03
-444.00E-06,-119.37500E-03,+396.17188E-03
-443.00E-06,-111.17187E-03,+409.84376E-03
-442.00E-06,-92.42187E-03,+434.45313E-03
-441.00E-06,-76.79687E-03,+449.29688E-03
-440.00E-06,-74.45312E-03,+434.06251E-03
-439.00E-06,-63.51562E-03,+419.60938E-03
-438.00E-06,-52.57812E-03,+390.70313E-03
-437.00E-06,-39.68750E-03,+346.95313E-03
-436.00E-06,-27.96875E-03,+292.65626E-03
-435.00E-06,-15.07812E-03,+237.57813E-03
-434.00E-06,-7.26562E-03,+162.18750E-03
-433.00E-06,-2.18750E-03,+67.26563E-03
-432.00E-06,+17.34375E-03,-7.73437E-03
-431.00E-06,+30.23438E-03,-91.32813E-03
-430.00E-06,+40.00000E-03,-176.48438E-03
-429.00E-06,+51.32813E-03,-249.92188E-03
-428.00E-06,+58.35938E-03,-324.53125E-03
-427.00E-06,+70.46875E-03,-388.59375E-03
-426.00E-06,+91.17188E-03,-423.75001E-03
-425.00E-06,+99.37500E-03,-463.98438E-03
-424.00E-06,+105.23438E-03,-496.79688E-03
-423.00E-06,+117.34375E-03,-506.17188E-03
-422.00E-06,+129.84375E-03,-509.68751E-03
-421.00E-06,+142.73438E-03,-500.70313E-03
-420.00E-06,+154.84375E-03,-482.34376E-03
-419.00E-06,+168.12500E-03,-446.79688E-03
-418.00E-06,+168.51563E-03,-431.95313E-03
-417.00E-06,+183.35938E-03,-396.79688E-03
-416.00E-06,+201.32813E-03,-356.56250E-03
-415.00E-06,+211.48438E-03,-326.87500E-03
-414.00E-06,+221.25001E-03,-291.71875E-03
-413.00E-06,+231.79688E-03,-257.73438E-03
-412.00E-06,+239.21876E-03,-240.54688E-03
-411.00E-06,+258.75001E-03,-202.65625E-03
-410.00E-06,+272.81251E-03,-174.92188E-03
-409.00E-06,+275.93751E-03,-165.54688E-03
-408.00E-06,+286.09376E-03,-147.18750E-03
-407.00E-06,+298.98438E-03,-134.29688E-03
-406.00E-06,+311.48438E-03,-127.26563E-03
-405.00E-06,+323.59376E-03,-123.35938E-03
-404.00E-06,+338.04688E-03,-110.46875E-03
-403.00E-06,+341.17188E-03,-120.62500E-03
-402.00E-06,+349.37501E-03,-131.95313E-03
-401.00E-06,+368.12501E-03,-129.21875E-03
-400.00E-06,+381.79688E-03,-138.20313E-03
-399.00E-06,+392.73438E-03,-147.18750E-03
-398.00E-06,+402.50001E-03,-152.26563E-03
-397.00E-06,+409.53126E-03,-165.15625E-03
